"film_id","actor_id","first_name","title","rental_rate","actor_count","rank"
830,87,"Spencer","Spirit Flintstones","0.99","1","3603"
618,99,"Jim","Necklace Outbreak","0.99","1","3603"
434,169,"Kenneth","Horror Reign","0.99","1","3603"
291,22,"Elvis","Evolution Alter","0.99","1","3603"
418,129,"Daryl","Hobbit Alien","0.99","1","3603"
436,60,"Henry","Hours Rage","0.99","1","3603"
233,40,"Johnny","Disciple Mother","0.99","1","3603"
577,53,"Mena","Mile Mulan","0.99","1","3603"
687,80,"Ralph","Pocus Pulp","0.99","1","3603"
744,172,"Groucho","Roots Remember","0.99","1","3603"
358,97,"Meg","Gilmore Boiled","0.99","1","3603"
746,176,"Jon","Rouge Squad","0.99","1","3603"
12,109,"Sylvester","Alaska Phantom","0.99","1","3603"
868,119,"Warren","Superfly Trip","0.99","1","3603"
553,37,"Val","Maker Gables","0.99","1","3603"
168,174,"Michael","Comancheros Enemy","0.99","1","3603"
807,161,"Harvey","Sleuth Orient","0.99","1","3603"
982,93,"Ellen","Women Dorado","0.99","1","3603"
27,7,"Grace","Anonymous Human","0.99","1","3603"
299,170,"Mena","Factory Dragon","0.99","1","3603"
555,37,"Val","Mallrats United","0.99","1","3603"
717,50,"Natalie","Rear Trading","0.99","1","3603"
18,144,"Angela","Alter Victory","0.99","1","3603"
76,187,"Renee","Birdcage Casper","0.99","1","3603"
367,151,"Geoffrey","Goldmine Tycoon","0.99","1","3603"
119,37,"Val","Caper Motions","0.99","1","3603"
634,98,"Chris","Odds Boogie","0.99","1","3603"
491,23,"Sandra","Jumping Wrath","0.99","1","3603"
119,193,"Burt","Caper Motions","0.99","1","3603"
833,172,"Groucho","Splendor Patton","0.99","1","3603"
677,174,"Michael","Pianist Outfield","0.99","1","3603"
833,23,"Sandra","Splendor Patton","0.99","1","3603"
516,38,"Tom","Legend Jedi","0.99","1","3603"
966,37,"Val","Wedding Apollo","0.99","1","3603"
906,26,"Rip","Tramp Others","0.99","1","3603"
832,61,"Christian","Splash Gump","0.99","1","3603"
497,143,"River","Kill Brotherhood","0.99","1","3603"
206,103,"Matthew","Dancing Fever","0.99","1","3603"
610,174,"Michael","Music Boondock","0.99","1","3603"
178,117,"Renee","Connection Microcosmos","0.99","1","3603"
748,35,"Judy","Rugrats Shakespeare","0.99","1","3603"
295,48,"Frances","Expendable Stallion","0.99","1","3603"
109,178,"Lisa","Butterfly Chocolat","0.99","1","3603"
920,185,"Michael","Unbreakable Karate","0.99","1","3603"
39,104,"Penelope","Armageddon Lost","0.99","1","3603"
796,102,"Walter","Sierra Divide","0.99","1","3603"
631,102,"Walter","Novocaine Flight","0.99","1","3603"
862,139,"Ewan","Summer Scarface","0.99","1","3603"
786,123,"Julianne","Shepherd Midsummer","0.99","1","3603"
677,104,"Penelope","Pianist Outfield","0.99","1","3603"
309,42,"Tom","Feud Frogmen","0.99","1","3603"
606,76,"Angelina","Mummy Creatures","0.99","1","3603"
345,64,"Ray","Gables Metropolis","0.99","1","3603"
656,97,"Meg","Papi Necklace","0.99","1","3603"
868,181,"Matthew","Superfly Trip","0.99","1","3603"
552,78,"Groucho","Majestic Floats","0.99","1","3603"
36,127,"Kevin","Argonauts Town","0.99","1","3603"
475,80,"Ralph","Japanese Run","0.99","1","3603"
924,47,"Julia","Unforgiven Zoolander","0.99","1","3603"
746,120,"Penelope","Rouge Squad","0.99","1","3603"
907,159,"Laura","Translation Summer","0.99","1","3603"
311,188,"Rock","Fiction Christmas","0.99","1","3603"
932,63,"Cameron","Valley Packer","0.99","1","3603"
427,32,"Tim","Homeward Cider","0.99","1","3603"
269,135,"Rita","Earring Instinct","0.99","1","3603"
831,39,"Goldie","Spirited Casualties","0.99","1","3603"
636,23,"Sandra","Oleander Clue","0.99","1","3603"
589,123,"Julianne","Modern Dorado","0.99","1","3603"
832,64,"Ray","Splash Gump","0.99","1","3603"
89,161,"Harvey","Borrowers Bedazzled","0.99","1","3603"
291,193,"Burt","Evolution Alter","0.99","1","3603"
348,97,"Meg","Gandhi Kwai","0.99","1","3603"
830,174,"Michael","Spirit Flintstones","0.99","1","3603"
122,196,"Bela","Carrie Bunch","0.99","1","3603"
306,82,"Woody","Feathers Metal","0.99","1","3603"
752,86,"Greg","Runner Madigan","0.99","1","3603"
303,86,"Greg","Fantasy Troopers","0.99","1","3603"
299,60,"Henry","Factory Dragon","0.99","1","3603"
808,86,"Greg","Sling Luke","0.99","1","3603"
143,66,"Mary","Chill Luck","0.99","1","3603"
379,198,"Mary","Greedy Roots","0.99","1","3603"
600,54,"Penelope","Motions Details","0.99","1","3603"
742,22,"Elvis","Roof Champion","0.99","1","3603"
427,13,"Uma","Homeward Cider","0.99","1","3603"
467,107,"Gina","Intrigue Worst","0.99","1","3603"
635,12,"Karl","Oklahoma Jumanji","0.99","1","3603"
840,37,"Val","Stampede Disturbing","0.99","1","3603"
206,94,"Kenneth","Dancing Fever","0.99","1","3603"
479,121,"Liza","Jedi Beneath","0.99","1","3603"
280,105,"Sidney","Empire Malkovich","0.99","1","3603"
299,31,"Sissy","Factory Dragon","0.99","1","3603"
834,68,"Rip","Spoilers Hellfighters","0.99","1","3603"
945,12,"Karl","Virginian Pluto","0.99","1","3603"
452,133,"Richard","Illusion Amelie","0.99","1","3603"
531,20,"Lucille","Lose Inch","0.99","1","3603"
748,95,"Daryl","Rugrats Shakespeare","0.99","1","3603"
990,98,"Chris","World Leathernecks","0.99","1","3603"
511,91,"Christopher","Lawrence Love","0.99","1","3603"
687,143,"River","Pocus Pulp","0.99","1","3603"
163,31,"Sissy","Clyde Theory","0.99","1","3603"
909,100,"Spencer","Treasure Command","0.99","1","3603"
717,20,"Lucille","Rear Trading","0.99","1","3603"
335,91,"Christopher","Freedom Cleopatra","0.99","1","3603"
382,127,"Kevin","Grit Clockwork","0.99","1","3603"
306,50,"Natalie","Feathers Metal","0.99","1","3603"
457,12,"Karl","Independence Hotel","0.99","1","3603"
341,80,"Ralph","Frost Head","0.99","1","3603"
36,96,"Gene","Argonauts Town","0.99","1","3603"
622,109,"Sylvester","Newsies Story","0.99","1","3603"
751,119,"Warren","Runaway Tenenbaums","0.99","1","3603"
311,25,"Kevin","Fiction Christmas","0.99","1","3603"
425,114,"Morgan","Holy Tadpole","0.99","1","3603"
744,93,"Ellen","Roots Remember","0.99","1","3603"
586,90,"Sean","Mockingbird Hollywood","0.99","1","3603"
301,169,"Kenneth","Family Sweet","0.99","1","3603"
646,84,"James","Outbreak Divine","0.99","1","3603"
766,153,"Minnie","Savannah Town","0.99","1","3603"
79,4,"Jennifer","Blade Polish","0.99","1","3603"
552,186,"Julia","Majestic Floats","0.99","1","3603"
747,138,"Lucille","Roxanne Rebel","0.99","1","3603"
981,63,"Cameron","Wolves Desire","0.99","1","3603"
218,113,"Morgan","Deceiver Betrayed","0.99","1","3603"
910,7,"Grace","Treatment Jekyll","0.99","1","3603"
790,47,"Julia","Shootist Superfly","0.99","1","3603"
738,42,"Tom","Rocketeer Mother","0.99","1","3603"
852,118,"Cuba","Strangelove Desire","0.99","1","3603"
635,15,"Cuba","Oklahoma Jumanji","0.99","1","3603"
12,177,"Gene","Alaska Phantom","0.99","1","3603"
249,2,"Nick","Dracula Crystal","0.99","1","3603"
314,146,"Albert","Fight Jawbreaker","0.99","1","3603"
606,107,"Gina","Mummy Creatures","0.99","1","3603"
157,122,"Salma","Clockwork Paradise","0.99","1","3603"
807,91,"Christopher","Sleuth Orient","0.99","1","3603"
168,39,"Goldie","Comancheros Enemy","0.99","1","3603"
948,17,"Helen","Voice Peach","0.99","1","3603"
344,82,"Woody","Fury Murder","0.99","1","3603"
275,15,"Cuba","Egypt Tenenbaums","0.99","1","3603"
940,51,"Gary","Victory Academy","0.99","1","3603"
832,96,"Gene","Splash Gump","0.99","1","3603"
109,53,"Mena","Butterfly Chocolat","0.99","1","3603"
241,168,"Will","Donnie Alley","0.99","1","3603"
440,154,"Meryl","Hunger Roof","0.99","1","3603"
656,118,"Cuba","Papi Necklace","0.99","1","3603"
54,62,"Jayne","Banger Pinocchio","0.99","1","3603"
834,74,"Milla","Spoilers Hellfighters","0.99","1","3603"
249,197,"Reese","Dracula Crystal","0.99","1","3603"
119,58,"Christian","Caper Motions","0.99","1","3603"
906,187,"Renee","Tramp Others","0.99","1","3603"
996,3,"Ed","Young Language","0.99","1","3603"
299,154,"Meryl","Factory Dragon","0.99","1","3603"
275,160,"Chris","Egypt Tenenbaums","0.99","1","3603"
87,13,"Uma","Boondock Ballroom","0.99","1","3603"
517,52,"Carmen","Lesson Cleopatra","0.99","1","3603"
479,123,"Julianne","Jedi Beneath","0.99","1","3603"
280,64,"Ray","Empire Malkovich","0.99","1","3603"
794,34,"Audrey","Side Ark","0.99","1","3603"
266,89,"Charlize","Dynamite Tarzan","0.99","1","3603"
85,147,"Fay","Bonnie Holocaust","0.99","1","3603"
457,78,"Groucho","Independence Hotel","0.99","1","3603"
461,176,"Jon","Insects Stone","0.99","1","3603"
496,167,"Laurence","Kick Savannah","0.99","1","3603"
855,95,"Daryl","Streak Ridgemont","0.99","1","3603"
242,82,"Woody","Doom Dancing","0.99","1","3603"
899,149,"Russell","Towers Hurricane","0.99","1","3603"
635,26,"Rip","Oklahoma Jumanji","0.99","1","3603"
753,79,"Mae","Rush Goodfellas","0.99","1","3603"
990,61,"Christian","World Leathernecks","0.99","1","3603"
796,99,"Jim","Sierra Divide","0.99","1","3603"
848,74,"Milla","Stone Fire","0.99","1","3603"
718,100,"Spencer","Rebel Airport","0.99","1","3603"
54,59,"Dustin","Banger Pinocchio","0.99","1","3603"
245,48,"Frances","Double Wrath","0.99","1","3603"
935,23,"Sandra","Vanished Garden","0.99","1","3603"
477,67,"Jessica","Jawbreaker Brooklyn","0.99","1","3603"
345,48,"Frances","Gables Metropolis","0.99","1","3603"
599,144,"Angela","Mother Oleander","0.99","1","3603"
12,146,"Albert","Alaska Phantom","0.99","1","3603"
157,138,"Lucille","Clockwork Paradise","0.99","1","3603"
750,79,"Mae","Run Pacific","0.99","1","3603"
796,112,"Russell","Sierra Divide","0.99","1","3603"
383,155,"Ian","Groove Fiction","0.99","1","3603"
635,133,"Richard","Oklahoma Jumanji","0.99","1","3603"
477,27,"Julia","Jawbreaker Brooklyn","0.99","1","3603"
752,197,"Reese","Runner Madigan","0.99","1","3603"
886,16,"Fred","Theory Mermaid","0.99","1","3603"
574,33,"Milla","Midnight Westward","0.99","1","3603"
997,37,"Val","Youth Kick","0.99","1","3603"
538,187,"Renee","Loverboy Attacks","0.99","1","3603"
363,177,"Gene","Go Purple","0.99","1","3603"
635,58,"Christian","Oklahoma Jumanji","0.99","1","3603"
651,32,"Tim","Packer Madigan","0.99","1","3603"
261,77,"Cary","Duffel Apocalypse","0.99","1","3603"
647,116,"Dan","Outfield Massacre","0.99","1","3603"
488,29,"Alec","Joon Northwest","0.99","1","3603"
1,1,"Penelope","Academy Dinosaur","0.99","1","3603"
299,128,"Cate","Factory Dragon","0.99","1","3603"
688,25,"Kevin","Polish Brooklyn","0.99","1","3603"
306,89,"Charlize","Feathers Metal","0.99","1","3603"
741,108,"Warren","Roman Punk","0.99","1","3603"
52,71,"Adam","Ballroom Mockingbird","0.99","1","3603"
417,176,"Jon","Hills Neighbors","0.99","1","3603"
849,107,"Gina","Storm Happiness","0.99","1","3603"
149,120,"Penelope","Christmas Moonshine","0.99","1","3603"
494,145,"Kim","Karate Moon","0.99","1","3603"
266,189,"Cuba","Dynamite Tarzan","0.99","1","3603"
482,151,"Geoffrey","Jeopardy Encino","0.99","1","3603"
870,75,"Burt","Swarm Gold","0.99","1","3603"
877,19,"Bob","Taxi Kick","0.99","1","3603"
873,9,"Joe","Sweethearts Suspects","0.99","1","3603"
646,29,"Alec","Outbreak Divine","0.99","1","3603"
810,102,"Walter","Slums Duck","0.99","1","3603"
89,81,"Scarlett","Borrowers Bedazzled","0.99","1","3603"
213,12,"Karl","Date Speed","0.99","1","3603"
40,77,"Cary","Army Flintstones","0.99","1","3603"
585,32,"Tim","Mob Duffel","0.99","1","3603"
920,39,"Goldie","Unbreakable Karate","0.99","1","3603"
866,114,"Morgan","Sunset Racer","0.99","1","3603"
852,179,"Ed","Strangelove Desire","0.99","1","3603"
549,171,"Olympia","Magnolia Forrester","0.99","1","3603"
909,141,"Cate","Treasure Command","0.99","1","3603"
457,145,"Kim","Independence Hotel","0.99","1","3603"
401,136,"Ed","Harold French","0.99","1","3603"
315,48,"Frances","Finding Anaconda","0.99","1","3603"
652,28,"Woody","Pajama Jawbreaker","0.99","1","3603"
357,68,"Rip","Gilbert Pelican","0.99","1","3603"
910,81,"Scarlett","Treatment Jekyll","0.99","1","3603"
303,198,"Mary","Fantasy Troopers","0.99","1","3603"
221,103,"Matthew","Deliverance Mulholland","0.99","1","3603"
118,37,"Val","Canyon Stock","0.99","1","3603"
602,125,"Albert","Mourning Purple","0.99","1","3603"
862,29,"Alec","Summer Scarface","0.99","1","3603"
744,108,"Warren","Roots Remember","0.99","1","3603"
864,182,"Debbie","Sundance Invasion","0.99","1","3603"
617,187,"Renee","Natural Stock","0.99","1","3603"
493,172,"Groucho","Kane Exorcist","0.99","1","3603"
23,22,"Elvis","Anaconda Confessions","0.99","1","3603"
965,33,"Milla","Watership Frontier","0.99","1","3603"
873,150,"Jayne","Sweethearts Suspects","0.99","1","3603"
712,33,"Milla","Raiders Antitrust","0.99","1","3603"
629,150,"Jayne","Notorious Reunion","0.99","1","3603"
966,13,"Uma","Wedding Apollo","0.99","1","3603"
452,96,"Gene","Illusion Amelie","0.99","1","3603"
270,94,"Kenneth","Earth Vision","0.99","1","3603"
168,128,"Cate","Comancheros Enemy","0.99","1","3603"
875,36,"Burt","Talented Homicide","0.99","1","3603"
376,66,"Mary","Grapes Fury","0.99","1","3603"
618,3,"Ed","Necklace Outbreak","0.99","1","3603"
613,143,"River","Mystic Truman","0.99","1","3603"
163,86,"Greg","Clyde Theory","0.99","1","3603"
697,9,"Joe","Primary Glass","0.99","1","3603"
205,102,"Walter","Dances None","0.99","1","3603"
990,54,"Penelope","World Leathernecks","0.99","1","3603"
909,93,"Ellen","Treasure Command","0.99","1","3603"
795,196,"Bela","Siege Madre","0.99","1","3603"
712,92,"Kirsten","Raiders Antitrust","0.99","1","3603"
849,188,"Rock","Storm Happiness","0.99","1","3603"
430,96,"Gene","Hook Chariots","0.99","1","3603"
492,75,"Burt","Jungle Closer","0.99","1","3603"
812,85,"Minnie","Smoking Barbarella","0.99","1","3603"
998,169,"Kenneth","Zhivago Core","0.99","1","3603"
602,58,"Christian","Mourning Purple","0.99","1","3603"
496,173,"Alan","Kick Savannah","0.99","1","3603"
625,181,"Matthew","None Spiking","0.99","1","3603"
728,150,"Jayne","Reunion Witches","0.99","1","3603"
458,77,"Cary","Indian Love","0.99","1","3603"
737,33,"Milla","Rock Instinct","0.99","1","3603"
345,106,"Groucho","Gables Metropolis","0.99","1","3603"
366,166,"Nick","Goldfinger Sensibility","0.99","1","3603"
730,199,"Julia","Ridgemont Submarine","0.99","1","3603"
635,4,"Jennifer","Oklahoma Jumanji","0.99","1","3603"
275,73,"Gary","Egypt Tenenbaums","0.99","1","3603"
140,20,"Lucille","Cheaper Clyde","0.99","1","3603"
206,188,"Rock","Dancing Fever","0.99","1","3603"
766,67,"Jessica","Savannah Town","0.99","1","3603"
241,106,"Groucho","Donnie Alley","0.99","1","3603"
562,73,"Gary","Masked Bubble","0.99","1","3603"
475,152,"Ben","Japanese Run","0.99","1","3603"
36,116,"Dan","Argonauts Town","0.99","1","3603"
982,44,"Nick","Women Dorado","0.99","1","3603"
406,90,"Sean","Haunting Pianist","0.99","1","3603"
953,193,"Burt","Wait Cider","0.99","1","3603"
34,27,"Julia","Arabia Dogma","0.99","1","3603"
108,106,"Groucho","Butch Panther","0.99","1","3603"
111,154,"Meryl","Caddyshack Jedi","0.99","1","3603"
833,43,"Kirk","Splendor Patton","0.99","1","3603"
712,102,"Walter","Raiders Antitrust","0.99","1","3603"
833,163,"Christopher","Splendor Patton","0.99","1","3603"
560,71,"Adam","Mars Roman","0.99","1","3603"
736,39,"Goldie","Robbery Bright","0.99","1","3603"
477,37,"Val","Jawbreaker Brooklyn","0.99","1","3603"
717,16,"Fred","Rear Trading","0.99","1","3603"
852,174,"Michael","Strangelove Desire","0.99","1","3603"
494,123,"Julianne","Karate Moon","0.99","1","3603"
1,162,"Oprah","Academy Dinosaur","0.99","1","3603"
797,45,"Reese","Silence Kane","0.99","1","3603"
697,25,"Kevin","Primary Glass","0.99","1","3603"
737,47,"Julia","Rock Instinct","0.99","1","3603"
85,85,"Minnie","Bonnie Holocaust","0.99","1","3603"
970,14,"Vivien","Westward Seabiscuit","0.99","1","3603"
951,97,"Meg","Voyage Legally","0.99","1","3603"
395,198,"Mary","Handicap Boondock","0.99","1","3603"
241,14,"Vivien","Donnie Alley","0.99","1","3603"
14,28,"Woody","Alice Fantasia","0.99","1","3603"
1,188,"Rock","Academy Dinosaur","0.99","1","3603"
604,44,"Nick","Mulan Moon","0.99","1","3603"
52,83,"Ben","Ballroom Mockingbird","0.99","1","3603"
301,30,"Sandra","Family Sweet","0.99","1","3603"
790,55,"Fay","Shootist Superfly","0.99","1","3603"
750,51,"Gary","Run Pacific","0.99","1","3603"
458,2,"Nick","Indian Love","0.99","1","3603"
191,175,"William","Crooked Frogmen","0.99","1","3603"
697,37,"Val","Primary Glass","0.99","1","3603"
833,165,"Al","Splendor Patton","0.99","1","3603"
744,181,"Matthew","Roots Remember","0.99","1","3603"
168,187,"Renee","Comancheros Enemy","0.99","1","3603"
66,101,"Susan","Beneath Rush","0.99","1","3603"
488,89,"Charlize","Joon Northwest","0.99","1","3603"
475,85,"Minnie","Japanese Run","0.99","1","3603"
430,107,"Gina","Hook Chariots","0.99","1","3603"
631,86,"Greg","Novocaine Flight","0.99","1","3603"
574,71,"Adam","Midnight Westward","0.99","1","3603"
747,74,"Milla","Roxanne Rebel","0.99","1","3603"
538,46,"Parker","Loverboy Attacks","0.99","1","3603"
153,51,"Gary","Citizen Shrek","0.99","1","3603"
949,128,"Cate","Volcano Texas","0.99","1","3603"
19,43,"Kirk","Amadeus Holy","0.99","1","3603"
585,103,"Matthew","Mob Duffel","0.99","1","3603"
262,156,"Fay","Dumbo Lust","0.99","1","3603"
281,161,"Harvey","Encino Elf","0.99","1","3603"
618,38,"Tom","Necklace Outbreak","0.99","1","3603"
650,128,"Cate","Pacific Amistad","0.99","1","3603"
109,44,"Nick","Butterfly Chocolat","0.99","1","3603"
311,132,"Adam","Fiction Christmas","0.99","1","3603"
885,26,"Rip","Texas Watch","0.99","1","3603"
574,157,"Greta","Midnight Westward","0.99","1","3603"
992,169,"Kenneth","Wrath Mile","0.99","1","3603"
249,155,"Ian","Dracula Crystal","0.99","1","3603"
295,62,"Jayne","Expendable Stallion","0.99","1","3603"
205,8,"Matthew","Dances None","0.99","1","3603"
794,167,"Laurence","Side Ark","0.99","1","3603"
206,131,"Jane","Dancing Fever","0.99","1","3603"
833,13,"Uma","Splendor Patton","0.99","1","3603"
866,76,"Angelina","Sunset Racer","0.99","1","3603"
87,184,"Humphrey","Boondock Ballroom","0.99","1","3603"
810,45,"Reese","Slums Duck","0.99","1","3603"
311,178,"Lisa","Fiction Christmas","0.99","1","3603"
225,26,"Rip","Destination Jerk","0.99","1","3603"
894,111,"Cameron","Tomatoes Hellfighters","0.99","1","3603"
418,59,"Dustin","Hobbit Alien","0.99","1","3603"
604,181,"Matthew","Mulan Moon","0.99","1","3603"
109,145,"Kim","Butterfly Chocolat","0.99","1","3603"
245,95,"Daryl","Double Wrath","0.99","1","3603"
157,127,"Kevin","Clockwork Paradise","0.99","1","3603"
966,10,"Christian","Wedding Apollo","0.99","1","3603"
164,162,"Oprah","Coast Rainbow","0.99","1","3603"
635,1,"Penelope","Oklahoma Jumanji","0.99","1","3603"
292,30,"Sandra","Excitement Eve","0.99","1","3603"
479,131,"Jane","Jedi Beneath","0.99","1","3603"
34,102,"Walter","Arabia Dogma","0.99","1","3603"
839,88,"Kenneth","Stallion Sundance","0.99","1","3603"
26,130,"Greta","Annie Identity","0.99","1","3603"
377,132,"Adam","Grease Youth","0.99","1","3603"
467,37,"Val","Intrigue Worst","0.99","1","3603"
762,144,"Angela","Sassy Packer","0.99","1","3603"
345,16,"Fred","Gables Metropolis","0.99","1","3603"
732,26,"Rip","Rings Heartbreakers","0.99","1","3603"
87,30,"Sandra","Boondock Ballroom","0.99","1","3603"
387,168,"Will","Gun Bonnie","0.99","1","3603"
27,170,"Mena","Anonymous Human","0.99","1","3603"
11,40,"Johnny","Alamo Videotape","0.99","1","3603"
27,99,"Jim","Anonymous Human","0.99","1","3603"
852,78,"Groucho","Strangelove Desire","0.99","1","3603"
646,64,"Ray","Outbreak Divine","0.99","1","3603"
850,11,"Zero","Story Side","0.99","1","3603"
966,155,"Ian","Wedding Apollo","0.99","1","3603"
105,43,"Kirk","Bull Shawshank","0.99","1","3603"
339,93,"Ellen","Frogmen Breaking","0.99","1","3603"
153,77,"Cary","Citizen Shrek","0.99","1","3603"
743,72,"Sean","Room Roman","0.99","1","3603"
727,133,"Richard","Resurrection Silverado","0.99","1","3603"
696,108,"Warren","Pride Alamo","0.99","1","3603"
697,89,"Charlize","Primary Glass","0.99","1","3603"
509,119,"Warren","Language Cowboy","0.99","1","3603"
301,182,"Debbie","Family Sweet","0.99","1","3603"
178,158,"Vivien","Connection Microcosmos","0.99","1","3603"
311,181,"Matthew","Fiction Christmas","0.99","1","3603"
850,183,"Russell","Story Side","0.99","1","3603"
341,3,"Ed","Frost Head","0.99","1","3603"
870,67,"Jessica","Swarm Gold","0.99","1","3603"
360,103,"Matthew","Glass Dying","0.99","1","3603"
90,116,"Dan","Boulevard Mob","0.99","1","3603"
652,133,"Richard","Pajama Jawbreaker","0.99","1","3603"
688,155,"Ian","Polish Brooklyn","0.99","1","3603"
733,21,"Kirsten","River Outlaw","0.99","1","3603"
821,26,"Rip","Sorority Queen","0.99","1","3603"
535,42,"Tom","Love Suicides","0.99","1","3603"
766,23,"Sandra","Savannah Town","0.99","1","3603"
64,30,"Sandra","Beethoven Exorcist","0.99","1","3603"
816,13,"Uma","Snowman Rollercoaster","0.99","1","3603"
992,149,"Russell","Wrath Mile","0.99","1","3603"
728,102,"Walter","Reunion Witches","0.99","1","3603"
427,185,"Michael","Homeward Cider","0.99","1","3603"
19,27,"Julia","Amadeus Holy","0.99","1","3603"
436,131,"Jane","Hours Rage","0.99","1","3603"
728,112,"Russell","Reunion Witches","0.99","1","3603"
82,189,"Cuba","Blood Argonauts","0.99","1","3603"
549,130,"Greta","Magnolia Forrester","0.99","1","3603"
376,52,"Carmen","Grapes Fury","0.99","1","3603"
978,159,"Laura","Wisdom Worker","0.99","1","3603"
752,19,"Bob","Runner Madigan","0.99","1","3603"
91,12,"Karl","Bound Cheaper","0.99","1","3603"
39,118,"Cuba","Armageddon Lost","0.99","1","3603"
722,9,"Joe","Reef Salute","0.99","1","3603"
318,103,"Matthew","Firehouse Vietnam","0.99","1","3603"
383,115,"Harrison","Groove Fiction","0.99","1","3603"
681,164,"Humphrey","Pirates Roxanne","0.99","1","3603"
23,150,"Jayne","Anaconda Confessions","0.99","1","3603"
924,161,"Harvey","Unforgiven Zoolander","0.99","1","3603"
423,49,"Anne","Hollywood Anonymous","0.99","1","3603"
504,70,"Michelle","Kwai Homeward","0.99","1","3603"
604,76,"Angelina","Mulan Moon","0.99","1","3603"
673,122,"Salma","Personal Ladybugs","0.99","1","3603"
14,137,"Morgan","Alice Fantasia","0.99","1","3603"
812,29,"Alec","Smoking Barbarella","0.99","1","3603"
538,77,"Cary","Loverboy Attacks","0.99","1","3603"
429,21,"Kirsten","Honey Ties","0.99","1","3603"
34,40,"Johnny","Arabia Dogma","0.99","1","3603"
863,142,"Jada","Sun Confessions","0.99","1","3603"
809,130,"Greta","Slipper Fidelity","0.99","1","3603"
492,53,"Mena","Jungle Closer","0.99","1","3603"
552,136,"Ed","Majestic Floats","0.99","1","3603"
948,14,"Vivien","Voice Peach","0.99","1","3603"
225,63,"Cameron","Destination Jerk","0.99","1","3603"
376,138,"Lucille","Grapes Fury","0.99","1","3603"
998,122,"Salma","Zhivago Core","0.99","1","3603"
807,165,"Al","Sleuth Orient","0.99","1","3603"
875,131,"Jane","Talented Homicide","0.99","1","3603"
882,133,"Richard","Tenenbaums Command","0.99","1","3603"
636,54,"Penelope","Oleander Clue","0.99","1","3603"
418,197,"Reese","Hobbit Alien","0.99","1","3603"
951,52,"Carmen","Voyage Legally","0.99","1","3603"
344,43,"Kirk","Fury Murder","0.99","1","3603"
26,71,"Adam","Annie Identity","0.99","1","3603"
273,44,"Nick","Effect Gladiator","0.99","1","3603"
34,57,"Jude","Arabia Dogma","0.99","1","3603"
722,174,"Michael","Reef Salute","0.99","1","3603"
920,129,"Daryl","Unbreakable Karate","0.99","1","3603"
593,27,"Julia","Monterey Labyrinth","0.99","1","3603"
416,12,"Karl","Highball Potter","0.99","1","3603"
401,176,"Jon","Harold French","0.99","1","3603"
339,149,"Russell","Frogmen Breaking","0.99","1","3603"
186,81,"Scarlett","Craft Outfield","0.99","1","3603"
604,157,"Greta","Mulan Moon","0.99","1","3603"
17,12,"Karl","Alone Trip","0.99","1","3603"
155,139,"Ewan","Cleopatra Devil","0.99","1","3603"
868,90,"Sean","Superfly Trip","0.99","1","3603"
89,129,"Daryl","Borrowers Bedazzled","0.99","1","3603"
196,86,"Greg","Cruelty Unforgiven","0.99","1","3603"
718,72,"Sean","Rebel Airport","0.99","1","3603"
738,195,"Jayne","Rocketeer Mother","0.99","1","3603"
750,105,"Sidney","Run Pacific","0.99","1","3603"
863,141,"Cate","Sun Confessions","0.99","1","3603"
953,127,"Kevin","Wait Cider","0.99","1","3603"
374,190,"Audrey","Graffiti Love","0.99","1","3603"
176,38,"Tom","Congeniality Quest","0.99","1","3603"
153,152,"Ben","Citizen Shrek","0.99","1","3603"
491,141,"Cate","Jumping Wrath","0.99","1","3603"
622,166,"Nick","Newsies Story","0.99","1","3603"
618,174,"Michael","Necklace Outbreak","0.99","1","3603"
233,150,"Jayne","Disciple Mother","0.99","1","3603"
966,146,"Albert","Wedding Apollo","0.99","1","3603"
1,53,"Mena","Academy Dinosaur","0.99","1","3603"
11,90,"Sean","Alamo Videotape","0.99","1","3603"
601,67,"Jessica","Moulin Wake","0.99","1","3603"
273,171,"Olympia","Effect Gladiator","0.99","1","3603"
566,188,"Rock","Maude Mod","0.99","1","3603"
625,28,"Woody","None Spiking","0.99","1","3603"
352,194,"Meryl","Gathering Calendar","0.99","1","3603"
374,61,"Christian","Graffiti Love","0.99","1","3603"
974,197,"Reese","Wild Apollo","0.99","1","3603"
831,117,"Renee","Spirited Casualties","0.99","1","3603"
249,86,"Greg","Dracula Crystal","0.99","1","3603"
650,9,"Joe","Pacific Amistad","0.99","1","3603"
17,13,"Uma","Alone Trip","0.99","1","3603"
452,129,"Daryl","Illusion Amelie","0.99","1","3603"
458,177,"Gene","Indian Love","0.99","1","3603"
429,123,"Julianne","Honey Ties","0.99","1","3603"
407,128,"Cate","Hawk Chill","0.99","1","3603"
732,109,"Sylvester","Rings Heartbreakers","0.99","1","3603"
18,45,"Reese","Alter Victory","0.99","1","3603"
90,144,"Angela","Boulevard Mob","0.99","1","3603"
247,82,"Woody","Downhill Enough","0.99","1","3603"
870,181,"Matthew","Swarm Gold","0.99","1","3603"
647,150,"Jayne","Outfield Massacre","0.99","1","3603"
909,146,"Albert","Treasure Command","0.99","1","3603"
63,51,"Gary","Bedazzled Married","0.99","1","3603"
634,79,"Mae","Odds Boogie","0.99","1","3603"
641,120,"Penelope","Orange Grapes","0.99","1","3603"
